id,title_x,body,reason,refactor_type,agent,category
3107709736,[alpha_factory] drop unused lcg import,## Summary - drop unused `lcg` import from insight WASM bridge  ## Testing - `python check_env.py --auto-install` - `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/src/wasm/bridge.js` *(fails: unable to access github.com)* - `pytest -q` *(fails: ValueError: Duplicated timeseries in Collector)* - `npm run build` *(fails: cannot find package 'esbuild')*  ------ https://chatgpt.com/codex/tasks/task_e_683ca2e85c8c8333a32e5a8307008a84,"The commit removes an unused import, which is a code cleanup that does not add features or fix bugs, fitting the 'refactor' category.",Maintainability Refactoring (Cleanup / Simplification),OpenAI_Codex,external quality attribute
3107826019,Refactor j360 script,## Summary - modernize `src/j360.js` with strict mode - replace `var` declarations - use arrow functions - expose controls for example pages  ## Testing - `npm run build` *(fails: vite not found)*  ------ https://chatgpt.com/codex/tasks/task_e_683cbaa62a4483288d28b867b4f9e392,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3147109545,Refactor highlight colors,## Summary - align highlight semantics with components by switching from `warning` color to `accent` - update editor mode label and save indicator - update help dialog list headings - update keymap headers - update vim keymap section labels  ## Testing - `cargo clippy --all-targets -- -D warnings` - `cargo test`  ------ https://chatgpt.com/codex/tasks/task_e_684e53b3feec832abf994353e0ee56f9,title provides conventional commit label,Readability Refactoring (Renaming / Naming Consistency),OpenAI_Codex,external quality attribute
3147133372,Refactor AWS Lambda module to new data model,## Summary - migrate Lambda intel module to new dataclass based model - drop old Lambda cleanup job and rely on GraphJob cleanup - remove static Lambda indexes - add Lambda data model schemas - extend integration tests with sync coverage  ## Testing - `pytest tests/integration/cartography/intel/aws/test_lambda.py::test_sync_lambda -q` *(fails: ServiceUnavailable: Couldn't connect to localhost:7687)*  ------ https://chatgpt.com/codex/tasks/task_b_684df8769fb0832f974ee7944c0b7b3a,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3147159724,Switch console prints to logger,## Summary - replace direct System.out/System.err calls with `java.util.logging.Logger` - log test diagnostics through logger - note change in changelog  ## Testing - `mvn -q test` *(fails: mvn not found)*  ------ https://chatgpt.com/codex/tasks/task_b_684e6476ce74832abcbb804728fcf5c4,"The change replaces direct console output calls with a logging framework, which is a refactor to improve code structure without adding features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3199366082,Add generics to params maps,## Summary - parameter Maps use `Map` instead of raw Map types  ## Testing - `mvn -q test` *(fails: mvn not found)*  ------ https://chatgpt.com/codex/tasks/task_e_686638aeaeb4832f90bd0067a709024d,"The change introduces generics to parameter maps, which is a type safety improvement but does not add new features or fix bugs. It is a refactor to improve code quality without changing functionality.",API / Interface Refactoring,OpenAI_Codex,internal quality attribute
3172050986,[alpha_factory] replace run_until_complete usage,"## Summary - add `run_sync` helper for async wrappers - use `run_sync` in biotech, smart contract, talent match, and other agents - refactor energy agent to adopt `run_sync`  ## Testing - `pre-commit run --files alpha_factory_v1/backend/agents/biotech_agent.py alpha_factory_v1/backend/agents/climate_risk_agent.py alpha_factory_v1/backend/agents/cyber_threat_agent.py alpha_factory_v1/backend/agents/drug_design_agent.py alpha_factory_v1/backend/agents/energy_agent.py alpha_factory_v1/backend/agents/manufacturing_agent.py alpha_factory_v1/backend/agents/policy_agent.py alpha_factory_v1/backend/agents/retail_demand_agent.py alpha_factory_v1/backend/agents/smart_contract_agent.py alpha_factory_v1/backend/agents/supply_chain_agent.py alpha_factory_v1/backend/agents/talent_match_agent.py alpha_factory_v1/backend/utils/sync.py` *(fails: proto-verify and requirements lock)* - `python scripts/check_python_deps.py` - `python check_env.py --auto-install` - `pytest -q` *(fails: import errors)*  ------ https://chatgpt.com/codex/tasks/task_e_685aa276789883339375273dfca78e58","The changes introduce a new helper function `run_sync` and refactor existing agents to use this helper, which is a code improvement but does not add new features or fix bugs. This fits best under 'refactor'.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3125791032,Inline run-job,"This PR inlines the `run-job` helper into the worker thread. Realistically, it's just my first attempt using Codex for working on Herbie, the PR itself is tiny.    https://chatgpt.com/codex/tasks/task_e_68434cb62198833180f3cbee8f9434c5","The PR description indicates a code change that restructures the code by inlining a helper function into the worker thread, which is a refactoring activity without adding new features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3247326345,Freeze dataclasses,## Summary - make `_AxisCapture` and `Expression` frozen - make `_Plan` frozen  ## Testing - `uv run pre-commit run --all-files`  ------ https://chatgpt.com/codex/tasks/task_e_687dd4f1fbf8833188af4791d5eebbac,"The changes involve making dataclasses frozen, which is a code modification that improves immutability but does not add new features or fix bugs. This is best classified as a refactor since it changes the code structure without adding features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3247360457,Freeze optimizer dataclasses,## Summary - ensure all dataclasses in optimizer modules are frozen  ## Testing - `pre-commit run --all-files`  ------ https://chatgpt.com/codex/tasks/task_e_687dd4f7c3cc8331b2d62822a1834f02,"The change involves modifying dataclasses to be frozen, which is a code quality and safety improvement but does not add new features or fix bugs. This is best classified as a refactor since it changes the code structure without adding functionality or fixing issues.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3087718797,Refactor CLI install menu logic,## Summary - clean up temp symlink on rename failure - simplify `getCliPaths` to prefer homebrew when present - move CLI install menu handling into `addInstallCLIMenuItems`  ## Testing - `go vet ./...` - `go build ./...`,title provides conventional commit label,Readability Refactoring (Renaming / Naming Consistency),OpenAI_Codex,external quality attribute
3125725457,Refactor tests to use shared helpers,## Summary - remove duplicate posix path test file - parameterize cache service path tests - simplify logger service tests using `TestFactory`  ## Testing - `dart test` *(fails: PathNotFoundException while cloning and other environment issues)*  ------ https://chatgpt.com/codex/tasks/task_e_684319d7b9488331bab4dfd34d8a1795,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3206499676,13710 refactor lab dashboard logging,## Summary - expose `ReportLogAsyncService` getter for manual logging - add helper methods to `LaboratoryManagementController` - replace `trackReportExecution` wrappers with manual logging  Closes #13710  ------ https://chatgpt.com/codex/tasks/task_e_6869b474a1a0832fb793c455332fd80e,"The changes involve restructuring logging mechanisms and adding helper methods without introducing new features or fixing bugs, which aligns with a refactor type.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3212313894,Restore archived Python backend,## Summary - backup and replace `compiler/x/python` with archived version - run full test suite  ## Testing - `make test`  ------ https://chatgpt.com/codex/tasks/task_e_686d0993f21083209ab650b73c89c6d3,"The commit restores a previously archived version of the Python backend and runs tests, which is a code change that neither fixes a bug nor adds a new feature but rather reverts or restores existing functionality.",API / Interface Refactoring,OpenAI_Codex,internal quality attribute
